name,employer,location,min_selary,max_selary,money_type,href,employer_id,source
Разработчик iOS / С++ (Кипр), MetaQuotes Software Corp.,Москва,,4000,EUR,https://izhevsk.hh.ru/vacancy/36205183?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/988940,https://hh.ru/
Начальник управления корпоративных информационных систем и технологий, Capital Group,Москва,,,,https://izhevsk.hh.ru/vacancy/37497731?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2825,https://hh.ru/
Инженер-программист,ООО Теслав,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/37487103?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3517943,https://hh.ru/
Старший инженер-программист С++/Python в отдел интеграции, Alphaopen,Москва,,120000,руб,https://izhevsk.hh.ru/vacancy/37499095?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1298675,https://hh.ru/
Программист Диасофт / Diasoft,ПАО Бест Эффортс Банк,"Москва, Новослободская",,,,https://izhevsk.hh.ru/vacancy/37496590?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3948002,https://hh.ru/
Разработчик C++ в отдел разработки архитектуры продуктов для Windows, Лаборатория Касперского,Москва,,,,https://izhevsk.hh.ru/vacancy/37053113?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1057,https://hh.ru/
Golang Developer, Kelly,Москва,,300000,руб,https://izhevsk.hh.ru/vacancy/36677381?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3524588,https://hh.ru/
C++ Team/Tech Lead, Luxoft,Москва,,,,https://izhevsk.hh.ru/vacancy/37484094?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1304,https://hh.ru/
Разработчик электронных устройств/инженер-схемотехник,ООО Ключевые Системы и Компоненты,Москва,,,,https://izhevsk.hh.ru/vacancy/36059518?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3403877,https://hh.ru/
Исследователь в области кибербезопасности, HR Development,Санкт-Петербург,,60000,руб,https://izhevsk.hh.ru/vacancy/37494806?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4508336,https://hh.ru/
Руководитель группы серверной разработки, Сбербанк для руководителей,Москва,,,,https://izhevsk.hh.ru/vacancy/37496580?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3529?dpt=3529-3529-lead,https://hh.ru/
Инженер-программист (1320),ОАО ЦНИИАГ,Москва,,,,https://izhevsk.hh.ru/vacancy/36922065?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1075252,https://hh.ru/
Инженер-программист / тестировщик," НАМИ, ФГУП",Москва,,,,https://izhevsk.hh.ru/vacancy/37494330?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/173163,https://hh.ru/
Back-end разработчик центральной банковской системы (Junior), Альфа-Банк,Екатеринбург,,,,https://izhevsk.hh.ru/vacancy/37476318?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/80,https://hh.ru/
Программист 1С:Предприятия, Wilgood,Москва,,150000,руб,https://izhevsk.hh.ru/vacancy/37498443?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/841190,https://hh.ru/
Инженер-разработчик ПЛИС (FPGA)(1350),ОАО ЦНИИАГ,Москва,,,,https://izhevsk.hh.ru/vacancy/36961998?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1075252,https://hh.ru/
"Разработчик (группа SDK, команда разработки KasperskyOS)", Лаборатория Касперского,"Москва, ЦСКА и еще 1 ",,,,https://izhevsk.hh.ru/vacancy/37038297?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1057,https://hh.ru/
Руководитель направления разработки,ООО Тензор,Екатеринбург,,205000,руб,https://izhevsk.hh.ru/vacancy/37479669?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/67611,https://hh.ru/
Инженер-программист 3 категории,ООО Специальный Технологический Центр,"Санкт-Петербург, Площадь Мужества",,70000,руб,https://izhevsk.hh.ru/vacancy/37483904?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2519536,https://hh.ru/
Инженер-программист микроконтроллеров (1350),ОАО ЦНИИАГ,Москва,,,,https://izhevsk.hh.ru/vacancy/36961992?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1075252,https://hh.ru/
Инженер по нагрузочному тестированию, Райффайзенбанк,"Москва, Технопарк",,,,https://izhevsk.hh.ru/vacancy/37496885?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4023,https://hh.ru/
Web-программист, Targem Games,Екатеринбург,,40000,руб,https://izhevsk.hh.ru/vacancy/35406578?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/63387,https://hh.ru/
Senior Java Developer, Kelly,Москва,,300000,руб,https://izhevsk.hh.ru/vacancy/36606842?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3524588,https://hh.ru/
Ведущий инженер службы цифровизации,АО Воентелеком,Иваново (Ивановская область),35000,,руб,https://izhevsk.hh.ru/vacancy/37503365?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/689584,https://hh.ru/
Инженер-программист, Уфимское моторостроительное производственное объединение (УМПО),Уфа,,20000,руб,https://izhevsk.hh.ru/vacancy/37495387?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/675794,https://hh.ru/
Старший инженер-программист С++ (Беспилотное направление), Группа «Кронштадт»,"Санкт-Петербург, Василеостровская",,,,https://izhevsk.hh.ru/vacancy/37480137?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/456,https://hh.ru/
Software Developer C++,Корел Рус,"Свиблово, Москва, Снежная улица, 26Показать на карте",,,,https://russia.superjob.ru/vakansii/software-developer-c-33932771.html,https://russia.superjob.ru/clients/korel-rus-3527379.html,https://russia.superjob.ru
Senior С++ Developer (crypto),ProfiStaff,Москва,,300000,руб,https://russia.superjob.ru/vakansii/senior-s-33930557.html,https://russia.superjob.ru/clients/profistaff-114329.html,https://russia.superjob.ru
Middle / Senior С++ Developer с опытом разработки видеоигр,Cats Who Play,"Москва, ЗеленоградПоказать на карте",,150000,руб,https://russia.superjob.ru/vakansii/middle-33874832.html,https://russia.superjob.ru/clients/cats-who-play-3876731.html,https://russia.superjob.ru
C++ Routing Algorithms Developer,Программные технологии,"г. Таганрог, ул. Инструментальная, 29/2Показать на карте",,160000,руб,https://russia.superjob.ru/vakansii/c-33919577.html,https://russia.superjob.ru/clients/programmnye-tehnologii-3757060.html,https://russia.superjob.ru
Junior С/С++ developer,SmaSS Technologies,"Самара, проспект Ленина, 1Показать на карте",,,,https://russia.superjob.ru/vakansii/junior-s-34028777.html,https://russia.superjob.ru/clients/smass-technologies-3887861.html,https://russia.superjob.ru
Java developer,ОТР,Волгоград,,,,https://russia.superjob.ru/vakansii/java-developer-33921804.html,https://russia.superjob.ru/clients/otr-3881278.html,https://russia.superjob.ru
Старший разработчик встраиваемых систем и встроенного ПО / Senior Embedded Developer,АСТ,"Волгоградский проспект, Москва, Остаповский проезд, 3Показать на карте",,,,https://russia.superjob.ru/vakansii/starshij-razrabotchik-vstraivaemyh-sistem-i-vstroennogo-po-33983628.html,https://russia.superjob.ru/clients/ast-3450740.html,https://russia.superjob.ru
Senior Android developer,Prequel,Калининград,,,,https://russia.superjob.ru/vakansii/senior-android-developer-33947452.html,https://russia.superjob.ru/clients/prequel-3882421.html,https://russia.superjob.ru
Программист Unreal Engine C++ (UE4) Game Dev,Виарсим,"Петроградская, Санкт-Петербург, улица Всеволода Вишневского, 12АПоказать на карте",100000,,руб,https://russia.superjob.ru/vakansii/programmist-unreal-engine-c-33963246.html,https://russia.superjob.ru/clients/viarsim-3885167.html,https://russia.superjob.ru
Java developer,Периметрикс,"Москва, Мичуринский проспект, 45Показать на карте",,140000,руб,https://russia.superjob.ru/vakansii/java-developer-33970549.html,https://russia.superjob.ru/clients/perimetriks-3882451.html,https://russia.superjob.ru
"Разработчик Qt и C++ в Пятигорске, отзовись",Арзуманов М. А.,"Ставропольский край, Пятигорск, улица Пастухова, 33Показать на карте",,,,https://russia.superjob.ru/vakansii/razrabotchik-qt-i-c-34037251.html,https://russia.superjob.ru/clients/arzumanov-m-a-3732332.html,https://russia.superjob.ru
Программист-разработчик С++,Технопарк «Сколково»,Москва,,,,https://russia.superjob.ru/vakansii/programmist-razrabotchik-s-33929853.html,https://russia.superjob.ru/clients/tehnopark-skolkovo-3749932.html,https://russia.superjob.ru
Программист C++,ВК Электроникс,"Воронеж, проспект РеволюцииПоказать на карте",80000,,руб,https://russia.superjob.ru/vakansii/programmist-c-33989484.html,https://russia.superjob.ru/clients/vk-elektroniks-3427437.html,https://russia.superjob.ru
Инженер-программист (С++),Электротехнический концерн Русэлпром,"Москва, проспект Вернадского, 37к1АПоказать на карте",,,,https://russia.superjob.ru/vakansii/inzhener-programmist-33959566.html,https://russia.superjob.ru/clients/elektrotehnicheskij-koncern-ruselprom-262292.html,https://russia.superjob.ru
Ведущий С++ разработчик,CV Recruitment,"Москва, Ленинский проспект, Площадь Гагарина",,,,https://russia.superjob.ru/vakansii/veduschij-s-34018781.html,https://russia.superjob.ru/clients/cv-recruitment-3888241.html,https://russia.superjob.ru
Программист С++,НПК Морсвязьавтоматика,"Купчино, Пролетарская, Дунайская, Ломоносовская, Обухово, Проспект Славы, Санкт-Петербург, улица Кибальчича, 26ЖПоказать на карте",80000,,руб,https://russia.superjob.ru/vakansii/programmist-s-32801476.html,https://russia.superjob.ru/clients/npk-morsvyazavtomatika-463136.html,https://russia.superjob.ru
Программист С++,"ЦКБ МТ ""Рубин""","Пушкинская, Звенигородская, Санкт-Петербург, улица Марата, 90Показать на карте",100000,,руб,https://russia.superjob.ru/vakansii/programmist-s-34030561.html,https://russia.superjob.ru/clients/ckb-mt-rubin-3395745.html,https://russia.superjob.ru
Программист С++,Тензор,Севастополь,75000,,руб,https://russia.superjob.ru/vakansii/programmist-s-34009808.html,https://russia.superjob.ru/clients/tenzor-430715.html,https://russia.superjob.ru
Инженер-программист С/С++ / Инженер-схемотехник,Петербургский завод измерительных приборов,"Ленинский проспект, Московская, Санкт-Петербург, Ленинский пр-кт, д. 139Показать на карте",,,,https://russia.superjob.ru/vakansii/inzhener-programmist-s-30772757.html,https://russia.superjob.ru/clients/peterburgskij-zavod-izmeritelnyh-priborov-370303.html,https://russia.superjob.ru
Ведущий разработчик прикладного ПО (С/ С++/ C#),Всероссийский научно-исследовательский институт авиационных материалов,"Курская, Бауманская, ",,,,https://russia.superjob.ru/vakansii/veduschij-razrabotchik-prikladnogo-po-33424321.html,https://russia.superjob.ru/clients/vserossijskij-nauchno-issledovatelskij-institut-aviacionnyh-materialov-438429.html,https://russia.superjob.ru
Junior C/C++ Developer,Корел Рус,"Свиблово, Москва, Снежная улица, 26Показать на карте",,,,https://russia.superjob.ru/vakansii/junior-c-33932788.html,https://russia.superjob.ru/clients/korel-rus-3527379.html,https://russia.superjob.ru
Ведущий разработчик С++ / Архитектор,АСТ,"Москва, Остаповский проезд, 3с1Показать на карте",,,,https://russia.superjob.ru/vakansii/veduschij-razrabotchik-s-33983624.html,https://russia.superjob.ru/clients/ast-3450740.html,https://russia.superjob.ru
Программист С\C++,АВ Софт,"Владыкино, Окружная, Петровско-Разумовская, Москва, Гостиничная улица, 5Показать на карте",,120000,руб,https://russia.superjob.ru/vakansii/programmist-s-33948487.html,https://russia.superjob.ru/clients/av-soft-3883806.html,https://russia.superjob.ru
Программист C++,НТЦ УП РАН,"Москва, ул. БутлероваПоказать на карте",,,,https://russia.superjob.ru/vakansii/programmist-c-32401530.html,https://russia.superjob.ru/clients/ntc-up-ran-2751995.html,https://russia.superjob.ru
Junior разработчик С++,Институт космических исследований РАН,"Калужская, Москва, Профсоюзная улица, 84/32Показать на карте",50000,,руб,https://russia.superjob.ru/vakansii/junior-razrabotchik-s-33110579.html,https://russia.superjob.ru/clients/institut-kosmicheskih-issledovanij-ran-2196503.html,https://russia.superjob.ru
Программист C/С++,МФТИ,"Долгопрудный, Институтский переулок, 9Показать на карте",,,,https://russia.superjob.ru/vakansii/programmist-c-33846645.html,https://russia.superjob.ru/clients/mfti-2185844.html,https://russia.superjob.ru
